location,locationType,state,lat,lon,count
Philadelphia Zoo,Place of Interest,Pennsylvania,39.97172805,-75.19599153917301,1
Lake Tahoe Vacation Resort,Natural Attraction,California,38.94990375,-119.957687845093,1
Hollywood - Los Angeles,Neighborhood,California,34.093214,-118.31961240000001,2
Big Bend National Park,Natural Attraction,Texas,29.333409999999997,-103.194000419734,4
Lake Union,Natural Attraction,Washington,47.63991865,-122.335558092029,4
Pizza Nea,Restaurant,Minnesota,44.987997,-93.2557984,1
"Truth or Consequences, New Mexico",City,New Mexico,33.1283485,-107.25290590000002,2
California Street,Neighborhood,California,37.7935273,-122.3975149,1
Rosewood Beach,Natural Attraction,Illinois,42.16733605,-87.7691002854747,1
"Downtown West, Minneapolis",Neighborhood,Minnesota,44.9785907,-93.2678267,1
Bronx Zoo,Place of Interest,New York,40.84930445,-73.8771379183521,8
Sheraton Mesa Hotel at Wrigleyville West,Travel,Arizona,33.43150935,-111.878074068927,5
Lax Airport,Travel,California,33.94216755,-118.421376298728,3
Downtown Pensacola,Neighborhood,Hawaii,21.30558665,-157.842607874751,1
Boston Tea Party Ships & Museum,Place of Interest,Massachusetts,42.3521988,-71.05130390000001,3
Mirror Lake (California),Natural Attraction,California,33.6964821,-117.79267920000001,10
"Indio, California",City,California,33.71928079999999,-116.2188054,2
"Albuquerque, New Mexico",City,New Mexico,35.0841034,-106.6509851,14
"Winthrop, Washington",City,Washington,48.4779232,-120.1861956,1
"Lawndale, California",City,California,33.8885217,-118.3531991,1
Wiggins Park Beach,Natural Attraction,Maryland,38.8732183,-76.3641521,1
"Jacksonville, North Carolina",City,North Carolina,34.7494749,-77.4208221,1
"Mesilla, New Mexico",City,New Mexico,32.2741174,-106.79520559999999,2
"Kingsburg, California",City,California,36.5138398,-119.5538929,1
Downtown Prescott,Neighborhood,Texas,27.7770756,-97.4094189,1
"Glastonbury, Connecticut",City,Connecticut,41.7123218,-72.60814599999999,2
Andreas Keller Restaurant,Restaurant,Washington,47.595333600000004,-120.6614846,1
"Chantilly, Virginia",City,Virginia,38.8941543,-77.4311513,2
"Branford, Connecticut",City,Connecticut,41.2795414,-72.81509890000001,1
"Bodie, California",City,California,38.2114891,-119.01258670000001,6
"Everglades City, Florida",City,Florida,25.860100199999998,-81.38035699999999,7
W New York - Times Square,Neighborhood,New York,40.75698395,-73.9862656094672,21
"Las Cruces, New Mexico",City,New Mexico,32.3140354,-106.7798078,3
Saguaro National Park,Natural Attraction,Arizona,32.17100005,-110.61848534298299,3
Mammoth Mountain,Place of Interest,California,37.6307692,-119.03263419999999,12
Indiana Dunes National Park,Natural Attraction,Indiana,41.615266399999996,-87.2072619312131,1
"Vacaville, California",City,California,38.3565773,-121.98774440000001,1
"Erie, Pennsylvania",City,Pennsylvania,42.129471200000005,-80.0852695,1
Petrified Forest National Park,Natural Attraction,Arizona,34.9744769,-109.70799433746299,6
"Blythe, California",City,California,33.5603938,-114.91206909773001,1
New York Marriott Downtown,Neighborhood,New York,40.70942675,-74.01434310493441,1
Cabot's Pueblo Museum,Place of Interest,California,33.958285100000005,-116.482048225116,1
Santa Monica Pier Aquarium,Neighborhood,California,34.0105614,-118.49608570000001,1
Navy Pier Chicago,Neighborhood,Illinois,41.89187955,-87.6041347248327,2
Virginia,State,Virginia,37.1232245,-78.4927721,8
"Baileys Harbor, Wisconsin",City,Wisconsin,45.064993,-87.124274,1
"Rochester, New York",City,New York,43.157284999999995,-77.615214,3
South Beach Crescent City,Natural Attraction,Georgia,30.7362137,-81.4700208,1
"Interior, South Dakota",City,South Dakota,43.726938,-101.984042,2
Capitol Hill (Salt Lake City),Natural Attraction,Utah,40.7839878,-111.8973668,3
Colorado River,Natural Attraction,California,33.58648635,-114.542164196234,5
"Brookfield, Wisconsin",City,Wisconsin,43.0605671,-88.1064787,1
Ragged Point Beach,Natural Attraction,Virginia,38.1487398,-76.6163473,1
"San Ramon, California",City,California,37.7799273,-121.9780153,1
"Castle Valley, Utah",City,Utah,38.6394278,-109.40900559999999,1
Navajo Antelope Canyon,Natural Attraction,Arizona,36.8972907,-111.4083139,1
"White Sands, New Mexico",City,New Mexico,32.3837754,-106.496615409226,4
Downtown Disney District,Place of Interest,Florida,28.3711613,-81.51836855463459,5
Hudson River West New York,Natural Attraction,New Jersey,40.785529,-74.00830025,1
"Plant City, Florida",City,Florida,28.01806015,-82.1184819850713,3
"Empire State Building, New York",City,New York,40.7484284,-73.9856546198733,2
Pfeiffer Big Sur State Park,Natural Attraction,California,36.25330545,-121.783295308903,2
Turtle Beach,Natural Attraction,Louisiana,31.417958399999996,-93.64462370000001,1
"Cawker City, Kansas",City,Kansas,39.51251,-98.433672,1
"Midtown East, Manhattan",Neighborhood,New York,40.7598219,-73.9724708,1
Georgia O'Keeffe Museum,Place of Interest,New Mexico,35.6891531,-105.941040302553,3
"Saint Michaels, Maryland",City,Maryland,38.787347,-76.22159620000001,1
"Studio City, California",City,California,34.148398900000004,-118.39618770000001,1
Indiana,State,Indiana,40.327012700000004,-86.1746933,2
Kanapaha Botanical Gardens,Natural Attraction,Florida,29.6110458,-82.40778367854591,7
"Calico, California",City,California,35.632733200000004,-119.2064961,4
Antelope Island State Park,Natural Attraction,Utah,40.94851905,-112.20962930311701,1
1 Hotel Brooklyn Bridge,Natural Attraction,New York,40.7023377,-73.9955236112589,3
"Annandale, Virginia",City,Virginia,38.8303098,-77.19649659999999,1
"Eugene, Oregon",City,Oregon,44.0505054,-123.09505060000001,2
"Powhatan, Virginia",City,Virginia,37.5531622,-77.9112655,1
"Alamosa, Colorado",City,Colorado,37.469877000000004,-105.86960090000001,1
"Boulder City, Nevada",City,Nevada,35.978591200000004,-114.8324851,14
Mavericks Beach Club,Natural Attraction,California,37.495636100000006,-122.49679209999998,1
"Grand Canyon National Park, Az",Natural Attraction,Arizona,36.30785475,-112.29289603702401,1
Lake Mead,Natural Attraction,Nevada,36.21720815,-114.410976307159,8
Disney Springs,Place of Interest,Florida,28.3711613,-81.51836855463459,12
"Tampa, Florida",City,Florida,27.947759499999997,-82.458444,12
World of Coca-Cola,Place of Interest,Georgia,33.7628669,-84.3925584235843,20
"Fairbanks, Alaska",City,Alaska,64.837845,-147.716675,3
Clarion Hotel Nashville Downtown - Stadium,Neighborhood,Tennessee,36.17483525,-86.77377675555309,1
"Clarence, New York",City,New York,42.976837200000006,-78.59309990000001,1
"Ames, Iowa",City,Iowa,42.026770299999995,-93.6170554,1
"Kingman, Kansas",City,Kansas,37.5420937,-98.12217199999999,2
"Dalhart, Texas",City,Texas,36.0594772,-102.5132497,1
"Adirondack, New York",City,New York,43.7639539,-73.7584623,1
Goblin Valley State Park,Natural Attraction,Utah,38.566790000000005,-110.70960884658301,2
"Wall Street, New York City",Neighborhood,New York,40.704801700000004,-74.0069496,1
"Tucumcari, New Mexico",City,New Mexico,35.16668035,-103.738114788607,1
Denver International Airport,Travel,Colorado,39.850187700000006,-104.67532772505301,13
"Marathon, Florida",City,Florida,24.713752399999997,-81.0903512,5
"Fort Myers, Florida",City,Florida,26.640628000000003,-81.87230840000001,8
"Paradise, Nevada",City,Nevada,36.115085799999996,-115.1734142,4
Planet Hollywood Resort & Casino,Neighborhood,Nevada,36.1100625,-115.17151314546301,18
"Hadley, Massachusetts",City,Massachusetts,42.3417565,-72.58842220000001,1
Hooters Casino Hotel,Travel,Nevada,36.09964425,-115.16745217021999,3
"Clearwater, Florida",City,Florida,27.9658533,-82.8001026,7
Eagle Point,Natural Attraction,Oregon,42.472626,-122.80281799999999,10
"Manhattan Beach, California",City,California,33.8915985,-118.39512409999999,18
New York City,City,New York,40.7127281,-74.0060152,13
"Thibodaux, Louisiana",City,Louisiana,29.795763300000004,-90.82287099999999,1
"Beatty, Nevada",City,Nevada,36.9084224,-116.759275,3
"Moss Beach, California",City,California,37.5282106,-122.512683551113,1
"Half Moon Bay, California",City,California,37.4635519,-122.4285862,12
"Chelsea, New York",City,New York,41.5537048,-73.96680529999999,1
Porter Square Hotel,Travel,Massachusetts,42.38917885,-71.12054369109299,1
Spring Street,Neighborhood,New York,40.7256722,-74.0040023,2
"Newberry Springs, California",City,California,34.8272104,-116.68836440000001,1
"Birds Landing, California",City,California,38.132695,-121.87079270000001,1
Boston Harbor,Neighborhood,Massachusetts,42.341764899999994,-70.96615959999998,14
"Abiquiu, New Mexico",City,New Mexico,36.2070977,-106.3186283,1
The Mall (Washington DC),Place of Interest,District of Columbia,38.88986795,-77.0197099473773,14
"Mill Valley, California",City,California,37.906036799999995,-122.5449763,2
Kodachrome Basin State Park,Natural Attraction,Utah,37.5136049,-111.9920585,1
"California City, California",City,California,35.125801,-117.98590379999999,3
"Bronx, New York",City,New York,40.85048545,-73.84040355802091,6
"Grand Island, Nebraska",City,Nebraska,40.924271000000005,-98.338685,1
Hoomaluhia Botanical Garden,Natural Attraction,Hawaii,21.38822725,-157.80700007678,1
Rocky Point Restaurant,Restaurant,California,36.402581299999994,-121.91225520000002,1
Diamond Valley Lake,Natural Attraction,California,33.679902,-117.02815286245001,1
"Pacifica, California",City,California,37.613825299999995,-122.48691940000002,11
Heritage Hill Historic District,Neighborhood,Michigan,42.9631268,-85.6586073,2
Bay City State Park,Natural Attraction,Michigan,43.6697066,-83.9085909228354,1
Hunting Island State Park,Natural Attraction,South Carolina,32.3663346,-80.4649698895854,3
"Mount Hood, Oregon",City,Oregon,45.373512899999994,-121.6958781,2
"Rancho Mirage, California",City,California,33.763346000000006,-116.4228596,1
"Howes Cave, New York",City,New York,42.6900752,-74.3829133,1
Houston Zoo,Place of Interest,Texas,29.71332485,-95.3915846060964,3
"Gardena, California",City,California,33.8963593,-118.3053037,5
"Grand Rapids, Michigan",City,Michigan,42.963240500000005,-85.66786390000001,2
"Sardis, Mississippi",City,Mississippi,31.8009956,-90.32425699999999,1
"Saint Augustine, Florida",City,Florida,29.894695199999997,-81.3145395,10
Horsetail Falls,Natural Attraction,California,37.539489700000004,-118.82958980000001,1
Jackson Street Bridge,Neighborhood,Louisiana,31.315000399999995,-92.4430447,1
"Taughannock Falls, New York",City,New York,42.535518100000004,-76.61048079999999,1
Golden Gate Park,Natural Attraction,California,37.7693681,-122.482183711177,29
"Sandia Heights, New Mexico",City,New Mexico,35.1769887,-106.4914122,1
Salmon Creek Falls,Natural Attraction,Washington,47.784838799999996,-117.5389426,1
"Coachella, California",City,California,33.68656595,-116.153277495288,6
Downtown Palm Springs,Neighborhood,Florida,26.6161564,-80.0548419012448,1
Red Rock Canyon National Conservation Area,Place of Interest,Nevada,36.0410311,-115.51677400454399,13
"Garden District, New Orleans",Neighborhood,Louisiana,29.9296049,-90.0843875,4
"La Quinta, California",City,California,33.677474,-116.2958789,4
Monument Valley High,Natural Attraction,Kentucky,38.7692799,-84.0119053,1
"Green Harbor, Massachusetts",City,Massachusetts,42.0778804,-70.64948100000001,2
"North Barstow, California",City,California,34.9166486,-117.0197625,2
"Siesta Key, Florida",City,Florida,27.2571849,-82.5356936,3
Forest Hills–71st Avenue,Neighborhood,New York,40.7217609,-73.84466040000001,1
"Westlake, Texas",City,Texas,32.991234999999996,-97.1950138,1
"Cary, North Carolina",City,North Carolina,35.788304600000004,-78.7811964,2
The Perry Hotel Key West,Travel,Florida,24.565475699999997,-81.7391503,2
Capitol Hill Neighborhood,Neighborhood,District of Columbia,38.868168,-76.9819197,3
Disney's Art of Animation Resort,Place of Interest,Florida,28.35086465,-81.5485061683868,2
"Encino, California",City,California,34.1591324,-118.50161659999999,1
"Maitland, Florida",City,Florida,28.625226300000005,-81.3737344128707,1
"San Luis Obispo, California",City,California,35.2827525,-120.6596156,9
The Metropolitan Museum of Art,Place of Interest,New York,40.77944365,-73.96336411385191,1
"Palm Harbor, Florida",City,Florida,28.0780718,-82.7637127,2
"Palo Alto, California",City,California,37.44432929999999,-122.15984650000001,9
Solomon R. Guggenheim Museum,Place of Interest,New York,40.78300035,-73.95895939861879,22
Excalibur Hotel-Casino,Travel,Nevada,36.09887295,-115.175608405228,1
Hartsfield-Jackson Atlanta International Airport,Travel,Georgia,33.63779875,-84.4292711858567,8
Mississippi,State,Mississippi,32.9715645,-89.7348497,3
"Golden Gate Bridge, San Francisco",Natural Attraction,California,37.8303213,-122.4797496,4
San Francisco City Hall,Place of Interest,California,37.7792929,-122.41926032381001,19
"Bordentown, New Jersey",City,New Jersey,40.1462213,-74.7118264,1
"Oahu, Hawaii",City,Hawaii,21.48349555,-158.03640389298,3
Downtown Austin,Neighborhood,Texas,30.268053600000002,-97.7447642,3
"Mission District, San Francisco",Neighborhood,California,37.75993,-122.4191376,19
Old Las Vegas Strip,Neighborhood,Nevada,36.1054097,-115.17314909999999,1
"Annapolis, Maryland",City,Maryland,38.9786401,-76.492786,16
Grand Canyon USA,Natural Attraction,Arizona,36.0965604,-112.09849409999998,2
Capitol Hill,Neighborhood,District of Columbia,38.8898027,-77.0094179,16
"Durham, North Carolina",City,North Carolina,36.0181316,-78.8751582,5
7th Avenue New York City,Neighborhood,New York,40.7630704,-73.9820256,3
"McDade, Texas",City,Texas,30.2856831,-97.2396418,1
"Camp Richardson, California",City,California,38.9343523,-120.04018329999998,1
MUSEUM OF ICE CREAM SAN FRANCISCO,Place of Interest,California,37.787007700000004,-122.4051662,3
"3rd Street, Santa Monica",Neighborhood,California,34.0005621,-118.4796432,1
Chrysler Building,Place of Interest,New York,40.75160275,-73.97534406352209,13
Lake Tahoe Dam,Natural Attraction,California,39.1670768,-120.14403329999999,1
Muscle Beach,Natural Attraction,California,33.985446,-118.4725821875,11
"Pasadena, California",City,California,34.14764520000001,-118.14447790000001,6
"Burke, Virginia",City,Virginia,38.7771321,-77.2754691,1
"Golden, Colorado",City,Colorado,39.755542999999996,-105.2210997,1
"Monte Vista, Colorado",City,Colorado,37.579901299999996,-106.14851850000001,1
Central Park East New York,Natural Attraction,New York,40.6667702,-73.88235829999999,5
Umami Burger,Restaurant,California,34.100716999999996,-118.2906785,7
Fenway Park,Place of Interest,Massachusetts,42.34648975,-71.0972244184537,12
South Lake Tahoe,Natural Attraction,California,38.933241100000004,-119.98434820000001,2
"Emerald Bay, California",City,California,38.959907799999996,-120.097963,3
Nevada Beach,Natural Attraction,Nevada,38.97946255,-119.951668133893,1
"Ashland County, Ohio",City,Ohio,40.7887367,-82.2360391,1
"Everett, Washington",City,Washington,47.9673056,-122.20139979999999,1
Capitol Hill (Seattle),Neighborhood,Washington,47.623830700000006,-122.3183689,1
Evergreen Aviation & Space Museum,Place of Interest,Oregon,45.2042204,-123.141081617993,1
Four Seasons Hotel Los Angeles at Beverly Hills,Travel,California,34.0729537,-118.38921393082701,3
Coronado Beach,Natural Attraction,California,32.683475800000004,-117.185742184956,11
"Greenbelt, Maryland",City,Maryland,38.993733299999995,-76.883065797021,1
Garden Court Hotel,Travel,California,37.447687200000004,-122.15898346065201,1
Hampton Inn Niagara Falls,Natural Attraction,New York,43.0832048,-79.0562168178845,2
West Virginia,State,West Virginia,38.475840600000005,-80.84084150000001,1
St. James Hotel,Travel,New Mexico,36.5047248,-104.920578038803,2
Brooklyn Bridge Park - Playground,Natural Attraction,New York,40.69461995,-74.00035358999699,1
Downtown Portland,Neighborhood,Oregon,45.5152744,-122.68002549999999,1
Fremont Street,Neighborhood,Nebraska,40.848642299999995,-96.6489062,5
"South Bend, Indiana",City,Indiana,41.68338129999999,-86.2500066,1
"Red Wing, Minnesota",City,Minnesota,44.562467600000005,-92.5338013,4
Seattle Coffee Works,Restaurant,Washington,47.6088912,-122.33947820000002,1
Portland Union Station,Travel,Oregon,45.5290114,-122.676764357347,4
San Francisco Bay Area,Neighborhood,California,37.7884969,-122.3558473,11
Hilton Dallas/ Rockwall Lakefront,Natural Attraction,Texas,32.888315000000006,-96.48097879714291,1
